instrText.started,instrText.stopped,endInstructions.keys,endInstructions.rt,endInstructions.started,endInstructions.stopped,loop_practice.label,loop_practice.startVal,loop_practice.startValSd,loop_practice.stim_diam_degs,loop_practice.SF,loop_practice.TF,loop_practice.stepSizes,loop_practice.maxVal,loop_practice.minVal,loop_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisN,loop_practice.direction,loop_practice.stepSize,loop_practice.stepType,loop_practice.intensity,loop_practice.response,text.started,text.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,loop_trial.label,loop_trial.startVal,loop_trial.startValSd,loop_trial.stim_diam_degs,loop_trial.SF,loop_trial.TF,loop_trial.stepSizes,loop_trial.maxVal,loop_trial.minVal,loop_trial.thisIndex,loop_trial.thisRepN,loop_trial.thisN,loop_trial.direction,loop_trial.stepSize,loop_trial.stepType,loop_trial.intensity,loop_trial.response,ori,correctAns,resp,resp.rt,thanksMsg.started,thanksMsg.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,Gender,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,10,9,start,4,lin,0.9897191052016314,0,0,"['up', 'down']",left,0.9858010120224208,,,,,,,F,20191031093942,2019_Oct_31_0939,contrast_sensitivity_task,3.2.4,59.60418084476931,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,11,10,start,4,lin,1,0,0,"['up', 'down']",left,0.46294198115356266,,,,,,,F,20191031093942,2019_Oct_31_0939,contrast_sensitivity_task,3.2.4,59.60418084476931,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,12,11,start,4,lin,1,0,90,"['left', 'right']",down,0.48131761280819774,,,,,,,F,20191031093942,2019_Oct_31_0939,contrast_sensitivity_task,3.2.4,59.60418084476931,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,13,12,start,4,lin,1,0,90,"['left', 'right']",down,0.5087986649014056,,,,,,,F,20191031093942,2019_Oct_31_0939,contrast_sensitivity_task,3.2.4,59.60418084476931,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,14,13,start,4,lin,1,0,0,"['up', 'down']",left,0.42973319604061544,,,,,,,F,20191031093942,2019_Oct_31_0939,contrast_sensitivity_task,3.2.4,59.60418084476931,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,15,14,start,4,lin,1,0,90,"['left', 'right']",down,0.4358827469404787,,,,,,,F,20191031093942,2019_Oct_31_0939,contrast_sensitivity_task,3.2.4,59.60418084476931,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,16,15,start,4,lin,1,0,0,"['up', 'down']",left,0.48769921506755054,,,,,,,F,20191031093942,2019_Oct_31_0939,contrast_sensitivity_task,3.2.4,59.60418084476931,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,17,16,start,4,lin,1,0,90,"['left', 'right']",down,0.35310983192175627,,,,,,,F,20191031093942,2019_Oct_31_0939,contrast_sensitivity_task,3.2.4,59.60418084476931,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,18,17,start,4,lin,1,0,90,"['left', 'right']",down,0.6641233609989285,,,,,,,F,20191031093942,2019_Oct_31_0939,contrast_sensitivity_task,3.2.4,59.60418084476931,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,19,18,start,4,lin,1,0,0,"['up', 'down']",left,0.5145537939388305,,,,,,,F,20191031093942,2019_Oct_31_0939,contrast_sensitivity_task,3.2.4,59.60418084476931,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,20,19,start,4,lin,1,0,0,"['up', 'down']",left,0.7399085450451821,,,,,,,F,20191031093942,2019_Oct_31_0939,contrast_sensitivity_task,3.2.4,59.60418084476931,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,21,20,start,4,lin,1,0,0,"['up', 'down']",left,0.5478490667883307,,,,,,,F,20191031093942,2019_Oct_31_0939,contrast_sensitivity_task,3.2.4,59.60418084476931,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,22,21,start,4,lin,1,1,90,"['left', 'right']",left,0.475800191052258,,,,,,,F,20191031093942,2019_Oct_31_0939,contrast_sensitivity_task,3.2.4,59.60418084476931,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,23,22,start,4,lin,1,0,90,"['left', 'right']",down,0.6224881729576737,,,,,,,F,20191031093942,2019_Oct_31_0939,contrast_sensitivity_task,3.2.4,59.60418084476931,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,24,23,start,4,lin,1,0,0,"['up', 'down']",left,0.6024850800167769,,,,,,,F,20191031093942,2019_Oct_31_0939,contrast_sensitivity_task,3.2.4,59.60418084476931,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,25,24,start,4,lin,1,0,0,"['up', 'down']",left,0.6077716450672597,,,,,,,F,20191031093942,2019_Oct_31_0939,contrast_sensitivity_task,3.2.4,59.60418084476931,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,26,25,start,4,lin,1,0,90,"['left', 'right']",down,0.4695309288799763,,,,,,,F,20191031093942,2019_Oct_31_0939,contrast_sensitivity_task,3.2.4,59.60418084476931,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,27,26,start,4,lin,1,0,90,"['left', 'right']",down,0.48759997310116887,,,,,,,F,20191031093942,2019_Oct_31_0939,contrast_sensitivity_task,3.2.4,59.60418084476931,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,28,27,start,4,lin,1,0,90,"['left', 'right']",down,0.35423847986385226,,,,,,,F,20191031093942,2019_Oct_31_0939,contrast_sensitivity_task,3.2.4,59.60418084476931,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,29,28,start,4,lin,1,0,90,"['left', 'right']",down,0.4167572760488838,,,,,,,F,20191031093942,2019_Oct_31_0939,contrast_sensitivity_task,3.2.4,59.60418084476931,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,30,29,start,4,lin,1,0,0,"['up', 'down']",left,0.45333401090465486,,,,,,,F,20191031093942,2019_Oct_31_0939,contrast_sensitivity_task,3.2.4,59.60418084476931,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,1,0,start,4,lin,0.25,0,0,"['up', 'down']",left,0.624169145943597,,,,,,,F,20191031093942,2019_Oct_31_0939,contrast_sensitivity_task,3.2.4,59.60418084476931,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,2,1,start,4,lin,0.42423828244673845,0,90,"['left', 'right']",down,0.6689608609303832,,,,,,,F,20191031093942,2019_Oct_31_0939,contrast_sensitivity_task,3.2.4,59.60418084476931,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,3,2,start,4,lin,0.5329717988169411,0,90,"['left', 'right']",down,0.5196743560954928,,,,,,,F,20191031093942,2019_Oct_31_0939,contrast_sensitivity_task,3.2.4,59.60418084476931,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,4,3,start,4,lin,0.6208133388349599,0,90,"['left', 'right']",down,0.5600179170724005,,,,,,,F,20191031093942,2019_Oct_31_0939,contrast_sensitivity_task,3.2.4,59.60418084476931,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,5,4,start,4,lin,0.6970220577784352,0,90,"['left', 'right']",down,0.5265625829342753,,,,,,,F,20191031093942,2019_Oct_31_0939,contrast_sensitivity_task,3.2.4,59.60418084476931,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,6,5,start,4,lin,0.766132170465703,0,90,"['left', 'right']",down,0.47117870720103383,,,,,,,F,20191031093942,2019_Oct_31_0939,contrast_sensitivity_task,3.2.4,59.60418084476931,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,7,6,start,4,lin,0.829101658011879,0,90,"['left', 'right']",down,0.44890869595110416,,,,,,,F,20191031093942,2019_Oct_31_0939,contrast_sensitivity_task,3.2.4,59.60418084476931,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,8,7,start,4,lin,0.8861233823457599,0,0,"['up', 'down']",left,0.559260323876515,,,,,,,F,20191031093942,2019_Oct_31_0939,contrast_sensitivity_task,3.2.4,59.60418084476931,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,9,8,start,4,lin,0.9401684654187881,0,90,"['left', 'right']",down,0.5787219840567559,,,,,,,F,20191031093942,2019_Oct_31_0939,contrast_sensitivity_task,3.2.4,59.60418084476931,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,10,9,start,4,lin,0.9897191052016314,0,0,"['up', 'down']",left,0.849294399144128,,,,,,,F,20191031093942,2019_Oct_31_0939,contrast_sensitivity_task,3.2.4,59.60418084476931,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,11,10,start,4,lin,1,0,90,"['left', 'right']",down,0.7422044239938259,,,,,,,F,20191031093942,2019_Oct_31_0939,contrast_sensitivity_task,3.2.4,59.60418084476931,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,12,11,start,4,lin,1,0,0,"['up', 'down']",left,0.7089964810293168,,,,,,,F,20191031093942,2019_Oct_31_0939,contrast_sensitivity_task,3.2.4,59.60418084476931,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,13,12,start,4,lin,1,0,90,"['left', 'right']",down,0.6112249221187085,,,,,,,F,20191031093942,2019_Oct_31_0939,contrast_sensitivity_task,3.2.4,59.60418084476931,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,14,13,start,4,lin,1,0,0,"['up', 'down']",left,0.6125402539037168,,,,,,,F,20191031093942,2019_Oct_31_0939,contrast_sensitivity_task,3.2.4,59.60418084476931,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,15,14,start,4,lin,1,0,0,"['up', 'down']",left,0.600526737049222,,,,,,,F,20191031093942,2019_Oct_31_0939,contrast_sensitivity_task,3.2.4,59.60418084476931,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,16,15,start,4,lin,1,0,0,"['up', 'down']",left,0.3975827868562192,,,,,,,F,20191031093942,2019_Oct_31_0939,contrast_sensitivity_task,3.2.4,59.60418084476931,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,17,16,start,4,lin,1,0,90,"['left', 'right']",down,0.5260150840040296,,,,,,,F,20191031093942,2019_Oct_31_0939,contrast_sensitivity_task,3.2.4,59.60418084476931,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,18,17,start,4,lin,1,0,0,"['up', 'down']",left,0.5336593231186271,,,,,,,F,20191031093942,2019_Oct_31_0939,contrast_sensitivity_task,3.2.4,59.60418084476931,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,19,18,start,4,lin,1,0,90,"['left', 'right']",down,0.9325210060924292,,,,,,,F,20191031093942,2019_Oct_31_0939,contrast_sensitivity_task,3.2.4,59.60418084476931,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,20,19,start,4,lin,1,0,0,"['up', 'down']",left,0.5332897650077939,,,,,,,F,20191031093942,2019_Oct_31_0939,contrast_sensitivity_task,3.2.4,59.60418084476931,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,21,20,start,4,lin,1,0,90,"['left', 'right']",down,0.5100597960408777,,,,,,,F,20191031093942,2019_Oct_31_0939,contrast_sensitivity_task,3.2.4,59.60418084476931,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,22,21,start,4,lin,1,0,90,"['left', 'right']",down,0.44633989012800157,,,,,,,F,20191031093942,2019_Oct_31_0939,contrast_sensitivity_task,3.2.4,59.60418084476931,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,23,22,start,4,lin,1,0,90,"['left', 'right']",down,0.3721967851743102,,,,,,,F,20191031093942,2019_Oct_31_0939,contrast_sensitivity_task,3.2.4,59.60418084476931,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,24,23,start,4,lin,1,0,90,"['left', 'right']",down,0.4430968281812966,,,,,,,F,20191031093942,2019_Oct_31_0939,contrast_sensitivity_task,3.2.4,59.60418084476931,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,25,24,start,4,lin,1,0,0,"['up', 'down']",left,0.5572221970651299,,,,,,,F,20191031093942,2019_Oct_31_0939,contrast_sensitivity_task,3.2.4,59.60418084476931,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,26,25,start,4,lin,1,0,0,"['up', 'down']",left,0.48344360291957855,,,,,,,F,20191031093942,2019_Oct_31_0939,contrast_sensitivity_task,3.2.4,59.60418084476931,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,27,26,start,4,lin,1,0,90,"['left', 'right']",down,0.5262382270302624,,,,,,,F,20191031093942,2019_Oct_31_0939,contrast_sensitivity_task,3.2.4,59.60418084476931,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,28,27,start,4,lin,1,0,0,"['up', 'down']",left,0.6006908039562404,,,,,,,F,20191031093942,2019_Oct_31_0939,contrast_sensitivity_task,3.2.4,59.60418084476931,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,29,28,start,4,lin,1,0,90,"['left', 'right']",down,0.6682796471286565,,,,,,,F,20191031093942,2019_Oct_31_0939,contrast_sensitivity_task,3.2.4,59.60418084476931,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,30,29,start,4,lin,1,0,90,"['left', 'right']",down,0.5435089929960668,,,,,,,F,20191031093942,2019_Oct_31_0939,contrast_sensitivity_task,3.2.4,59.60418084476931,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.21356268110685,None,space,6.751760425977409,272.21356268110685,None,F,20191031093942,2019_Oct_31_0939,contrast_sensitivity_task,3.2.4,59.60418084476931,
