5.7494 	WARNING 	User requested fullscreen with size [800 600], but screen is actually [2560, 1440]. Using actual size
16.2670 	EXP 	grating: phase = 0.0
16.2670 	EXP 	grating: color = 0
16.3004 	EXP 	grating: phase = 0.0
16.3004 	EXP 	grating: color = 0
16.3339 	EXP 	grating: phase = 0.0
16.3339 	EXP 	grating: color = 0
16.3672 	EXP 	grating: phase = 0.0
16.3672 	EXP 	grating: color = 0
16.4002 	EXP 	grating: phase = 0.5
16.4002 	EXP 	grating: color = 0
16.4344 	EXP 	grating: phase = 0.5
16.4344 	EXP 	grating: color = 0
16.4674 	EXP 	grating: phase = 0.5
16.4674 	EXP 	grating: color = 0
16.5004 	EXP 	grating: phase = 0.5
16.5004 	EXP 	grating: color = 0
16.5342 	EXP 	grating: phase = 0.0
16.5342 	EXP 	grating: color = 0
16.5678 	EXP 	grating: phase = 0.0
16.5678 	EXP 	grating: color = 0
16.6010 	EXP 	grating: phase = 0.0
16.6010 	EXP 	grating: color = 0
16.6345 	EXP 	grating: phase = 0.0
16.6345 	EXP 	grating: color = 0
16.6670 	EXP 	grating: phase = 0.5
16.6670 	EXP 	grating: color = 0
16.7009 	EXP 	grating: phase = 0.5
16.7009 	EXP 	grating: color = 0
16.7346 	EXP 	grating: phase = 0.5
16.7346 	EXP 	grating: color = 0
16.7680 	EXP 	grating: phase = 0.0
16.7680 	EXP 	grating: color = 0
16.8009 	EXP 	grating: phase = 0.0
16.8009 	EXP 	grating: color = 0
16.8342 	EXP 	grating: phase = 0.0
16.8342 	EXP 	grating: color = 0
16.8674 	EXP 	grating: phase = 0.0
16.8674 	EXP 	grating: color = 0
16.9012 	EXP 	grating: phase = 0.5
16.9012 	EXP 	grating: color = 0
16.9337 	EXP 	grating: phase = 0.5
16.9337 	EXP 	grating: color = 0
16.9356 	DATA 	Keypress: return
16.9680 	EXP 	grating: phase = 0.5
16.9680 	EXP 	grating: color = 0
17.0014 	EXP 	grating: phase = 0.5
17.0014 	EXP 	grating: color = 0
17.0345 	EXP 	grating: phase = 0.0
17.0345 	EXP 	grating: color = 0
17.0681 	EXP 	grating: phase = 0.0
17.0681 	EXP 	grating: color = 0
17.1010 	EXP 	grating: phase = 0.0
17.1010 	EXP 	grating: color = 0
17.1348 	EXP 	grating: phase = 0.0
17.1348 	EXP 	grating: color = 0
17.1678 	EXP 	grating: phase = 0.5
17.1678 	EXP 	grating: color = 0
17.2013 	EXP 	grating: phase = 0.5
17.2013 	EXP 	grating: color = 0
17.2342 	EXP 	grating: phase = 0.5
17.2342 	EXP 	grating: color = 0
17.2675 	EXP 	grating: phase = 0.0
17.2675 	EXP 	grating: color = 0
17.3016 	EXP 	grating: phase = 0.0
17.3016 	EXP 	grating: color = 0
17.3343 	EXP 	grating: phase = 0.0
17.3343 	EXP 	grating: color = 0
17.3683 	EXP 	grating: phase = 0.0
17.3683 	EXP 	grating: color = 0
17.4012 	EXP 	grating: phase = 0.5
17.4012 	EXP 	grating: color = 0
17.4351 	EXP 	grating: phase = 0.5
17.4351 	EXP 	grating: color = 0
17.4680 	EXP 	grating: phase = 0.5
17.4680 	EXP 	grating: color = 0
17.5011 	EXP 	grating: phase = 0.5
17.5011 	EXP 	grating: color = 0
17.5347 	EXP 	grating: phase = 0.0
17.5347 	EXP 	grating: color = 0
17.5681 	EXP 	grating: phase = 0.0
17.5681 	EXP 	grating: color = 0
17.6012 	EXP 	grating: phase = 0.0
17.6012 	EXP 	grating: color = 0
17.6352 	EXP 	grating: phase = 0.0
17.6352 	EXP 	grating: color = 0
17.6688 	EXP 	grating: phase = 0.5
17.6688 	EXP 	grating: color = 0
17.7013 	EXP 	grating: phase = 0.5
17.7013 	EXP 	grating: color = 0
17.7344 	EXP 	grating: phase = 0.5
17.7344 	EXP 	grating: color = 0
17.7680 	EXP 	grating: phase = 0.0
17.7680 	EXP 	grating: color = 0
17.8015 	EXP 	grating: phase = 0.0
17.8015 	EXP 	grating: color = 0
17.8353 	EXP 	grating: phase = 0.0
17.8353 	EXP 	grating: color = 0
17.8684 	EXP 	grating: phase = 0.0
17.8684 	EXP 	grating: color = 0
17.9014 	EXP 	grating: phase = 0.5
17.9014 	EXP 	grating: color = 0
17.9345 	EXP 	grating: phase = 0.5
17.9345 	EXP 	grating: color = 0
17.9685 	EXP 	grating: phase = 0.5
17.9685 	EXP 	grating: color = 0
18.0015 	EXP 	grating: phase = 0.5
18.0015 	EXP 	grating: color = 0
18.0355 	EXP 	grating: phase = 0.0
18.0355 	EXP 	grating: color = 0
18.0686 	EXP 	grating: phase = 0.0
18.0686 	EXP 	grating: color = 0
18.1016 	EXP 	grating: phase = 0.0
18.1016 	EXP 	grating: color = 0
18.1347 	EXP 	grating: phase = 0.0
18.1347 	EXP 	grating: color = 0
18.1687 	EXP 	grating: phase = 0.5
18.1687 	EXP 	grating: color = 0
18.2025 	EXP 	grating: phase = 0.5
18.2025 	EXP 	grating: color = 0
18.2354 	EXP 	grating: phase = 0.5
18.2354 	EXP 	grating: color = 0
18.2690 	EXP 	grating: phase = 0.0
18.2690 	EXP 	grating: color = 0
18.3020 	EXP 	grating: phase = 0.0
18.3020 	EXP 	grating: color = 0
18.3359 	EXP 	grating: phase = 0.0
18.3359 	EXP 	grating: color = 0
18.3691 	EXP 	grating: phase = 0.0
18.3691 	EXP 	grating: color = 0
18.4016 	EXP 	grating: phase = 0.5
18.4016 	EXP 	grating: color = 0
18.4360 	EXP 	grating: phase = 0.5
18.4360 	EXP 	grating: color = 0
18.4685 	EXP 	grating: phase = 0.5
18.4685 	EXP 	grating: color = 0
18.5026 	EXP 	grating: phase = 0.5
